ObjectID,Title,Object Name,Date,Period,Dynasty,Reign,Medium,Dimensions,Culture,Country,Region,City,Subjects,Artist Name,Artist Role(s),Artist Nationality,Artist Date of Birth,Artist Date of Death,Artist Gender,department,classification,artistDisplayBio,isHighlight,isPublicDomain,objectURL,primaryImage,additionalImages_count,objectWikidata_URL,artistWikidata_URL,artistULAN_URL
196415,Madonna and Child crowned by angels,High relief,15th–16th century,,,,Carrara marble; frame: polychromed and gilded (modern),33 × 24 3/4 in. (83.8 × 62.9 cm),,,,,Angels|Madonna and Child,Master of the Marble Madonnas,Artist,,1450,1555,,European Sculpture and Decorative Arts,Sculpture,active ca. 1480–1525,False,True,https://www.metmuseum.org/art/collection/search/196415,https://images.metmuseum.org/CRDImages/es/original/74226.jpg,0,,,http://vocab.getty.edu/page/ulan/500091912
207736,Dinner fork (one of twelve),Dinner fork,1750–65,,,,Silver,,,,,,,Bayne and Napier,Maker,,,,,European Sculpture and Decorative Arts,Metalwork-Silver,,False,True,https://www.metmuseum.org/art/collection/search/207736,https://images.metmuseum.org/CRDImages/es/original/DP-23240-065.jpg,1,,,
225179,Piece,Piece,19th century,,,,Bobbin lace,L. 18 x W. 1 1/4 inches (45.7 x 3.2 cm),,,,,,,,,,,,European Sculpture and Decorative Arts,Textiles-Laces,,False,True,https://www.metmuseum.org/art/collection/search/225179,https://images.metmuseum.org/CRDImages/es/original/DP4854.jpg,1,,,
213903,Galloon,Galloon,18th–19th century,,,,Silk and metal thread,Overall: 12 1/2 x 1 1/4 in. (31.8 x 3.2 cm),,,,,,,,,,,,European Sculpture and Decorative Arts,Textiles-Trimmings,,False,True,https://www.metmuseum.org/art/collection/search/213903,https://images.metmuseum.org/CRDImages/es/original/DP5770_08.103.406.jpg,0,,,
207382,Work and writing table (table en chiffonière),Work and writing table,ca. 1755–65,,,,"Oak veneered with tulipwood, engraved satinwood, harewood and green-stained wood, gilt bronze, brass, silvered metal, gold-tooled leather",27 1/8 × 11 3/4 × 9 1/4 in. (68.9 × 29.8 × 23.5 cm),,,,,,,,,,,,European Sculpture and Decorative Arts,Woodwork-Furniture,,False,True,https://www.metmuseum.org/art/collection/search/207382,https://images.metmuseum.org/CRDImages/es/original/230496.jpg,1,,,
196048,Standing cup (Flügelglas),Standing cup,ca. 1760,,,,Glass,Overall: 10 1/2 × 3 1/2 in. (26.7 × 8.9 cm),,,,,Faces,,,,,,,European Sculpture and Decorative Arts,Glass,,False,True,https://www.metmuseum.org/art/collection/search/196048,https://images.metmuseum.org/CRDImages/es/original/ES931.jpg,1,,,
209210,Basin,Basin,1771,,,,Silver,"Overall (confirmed): 2 5/8 × 10 1/2 × 15 7/8 in., 35.175oz. (6.7 × 26.7 × 40.3 cm, 997.3g)",,,,,Flowers|Leaves,Barthélemy Samson,Maker,,1682,1782,,European Sculpture and Decorative Arts,Metalwork-Silver,"master ca. 1760, died 1782",False,True,https://www.metmuseum.org/art/collection/search/209210,https://images.metmuseum.org/CRDImages/es/original/50011.jpg,2,,https://www.wikidata.org/wiki/Q67949533,(not assigned)
196089,Sweetmeat glass with cover,Sweetmeat glass with cover,ca. 1730,,,,Glass,Overall: 6 13/16 × 3 5/16 in. (17.3 × 8.4 cm),,,,,Deer|Flowers,,,,,,,European Sculpture and Decorative Arts,Glass,,False,True,https://www.metmuseum.org/art/collection/search/196089,https://images.metmuseum.org/CRDImages/es/original/69731.jpg,0,,,
202911,Miniature tray,Tray,ca. 1720,,,,Silver,Diameter: 1 5/8 in. (4.1 cm),,,,,,I. M.,Maker,,1720,1769,,European Sculpture and Decorative Arts,Metalwork-Silver-Miniature,"active London, early-mid 18th century",False,True,https://www.metmuseum.org/art/collection/search/202911,https://images.metmuseum.org/CRDImages/es/original/DP-1717-078.jpg,0,,,
202180,Vase with cover (Vase à gland) (one of a pair),Vase with cover,ca. 1775,,,,Soft-paste porcelain,Height: 13 7/8 in. (35.2 cm),,,,,Men|Women,Sèvres Manufactory,Manufactory,French,1740,9999,,European Sculpture and Decorative Arts,Ceramics-Porcelain,"French, 1740–present",False,True,https://www.metmuseum.org/art/collection/search/202180,https://images.metmuseum.org/CRDImages/es/original/167058.jpg,1,,https://www.wikidata.org/wiki/Q653307,http://vocab.getty.edu/page/ulan/500054661
