ObjectID,Title,Object Name,Date,Period,Dynasty,Reign,Medium,Dimensions,Culture,Country,Region,City,Subjects,Artist Name,Artist Role(s),Artist Nationality,Artist Date of Birth,Artist Date of Death,Artist Gender,department,classification,artistDisplayBio,isHighlight,isPublicDomain,objectURL,primaryImage,additionalImages_count,objectWikidata_URL,artistWikidata_URL,artistULAN_URL
742320,Stucco Fragment,Fragment,probably 8th–12th century,,,,Stucco; carved,"H. 1 3/8 in. (3.5 cm)
W. 13/16 in. (2 cm)
D. 9/16 in. (1.5 cm)",,Iran,,Nishapur,,,,,,,,Islamic Art,Stucco,,False,True,https://www.metmuseum.org/art/collection/search/742320,https://images.metmuseum.org/CRDImages/is/original/LC-N952-front.jpg,1,,,
445261,Pashmina Carpet Fragment,Carpet fragment,first half 17th century,,,,"Silk (warp and weft), pashmina wool (pile); asymmetrically knotted pile","Textile: L. 13 1/2 in. (34.3 cm)
              W.  5 1/4 in. (13.3 cm)
Mount: L. 17 7/8 in. (45.4 cm)
            W. 10 1/8 in. (25.7 cm)
             D. 7/8 in. (2.2 cm)",,Northern India,,,Trees,,,,,,,Islamic Art,Textiles-Rugs,,False,True,https://www.metmuseum.org/art/collection/search/445261,https://images.metmuseum.org/CRDImages/is/original/DP229987.jpg,10,https://www.wikidata.org/wiki/Q116242677,,
453554,Coin Weight,Coin weight,13th–14th century,,,,Glass,"H. 1/4 in. (0.6 cm)
Diam. 1 1/16 in. (2.7 cm)
Wt. 0.2 oz. (5.7 g)",,Egypt,,,,,,,,,,Islamic Art,Glass,,False,True,https://www.metmuseum.org/art/collection/search/453554,https://images.metmuseum.org/CRDImages/is/original/sf08-256-19.jpg,0,,,
455395,Double Cordiform Pendant,Ornament,mid–late 19th century,,,,"Silver; fire-gilded and chased, with decorative wire, openwork, and cabochon carnelians","H. 7 1/2 in. (19.1 cm)
W. 7 1/8 in. (18.1 cm)",,,Central Asia or Iran,,,,,,,,,Islamic Art,Jewelry,,False,True,https://www.metmuseum.org/art/collection/search/455395,https://images.metmuseum.org/CRDImages/is/original/DP145207.jpg,1,,,
451649,Bowl with Rosette,Bowl,10th century,,,,Earthenware; white slip with polychrome slip decoration under transparent glaze,"H. 2 3/8 in. (6 cm)
Diam. of rim: 7 3/8 in. (18.7 cm)",,present-day Uzbekistan,,Samarqand,,,,,,,,Islamic Art,Ceramics,,False,True,https://www.metmuseum.org/art/collection/search/451649,https://images.metmuseum.org/CRDImages/is/original/DP100764.jpg,6,https://www.wikidata.org/wiki/Q116244385,,
451854,Fragment of a Plate,Fragment,10th century,,,,Earthenware; luster-painted,,,Iraq,,,Human Figures,,,,,,,Islamic Art,Ceramics,,False,True,https://www.metmuseum.org/art/collection/search/451854,https://images.metmuseum.org/CRDImages/is/original/sf66-95-1a.jpg,0,,,
741204,Stucco Fragment,Fragment,probably 8th–12th century,,,,"Stucco (mortar); carved, painted",L 2.5 x W 2.5 x H 1.5,,Iran,,Nishapur,,,,,,,,Islamic Art,Stucco,,False,True,https://www.metmuseum.org/art/collection/search/741204,https://images.metmuseum.org/CRDImages/is/original/LC-N1397-front.jpg,1,,,
452581,Carpet,Carpet,probably late 18th–early 19th century,,,,"Wool (warp, weft, and pile); symmetrically knotted pile","Rug: L. 75 1/2 in. (191.8 cm)
          W. 57 3/4 in. (146.7 cm)",,Turkey,,,,,,,,,,Islamic Art,Textiles-Rugs,,False,True,https://www.metmuseum.org/art/collection/search/452581,https://images.metmuseum.org/CRDImages/is/original/DT5467.jpg,9,,,
741110,Stucco Fragment,Fragment,probably 8th–12th century,,,,Stucco; carved and painted,"H. 1 9/16 in. (4 cm)
W. 1 9/16 in. (4 cm)
D. 1 in. (2.5 cm)",,Iran,,Nishapur,,,,,,,,Islamic Art,Stucco,,False,True,https://www.metmuseum.org/art/collection/search/741110,https://images.metmuseum.org/CRDImages/is/original/LC-N131-front.jpg,1,,,
450707,Textile Fragment,Textile fragment,4th–5th century,,,,Wool,"H. 15 1/2 in. (39.4 cm)
W. 5 1/4 in. (13.3 cm)",,Egypt,,,,,,,,,,Islamic Art,Textiles-Woven,,False,True,https://www.metmuseum.org/art/collection/search/450707,https://images.metmuseum.org/CRDImages/is/original/DP245932.jpg,2,,,
450351,String of Beads,String of beads,probably 8th–12th century,,,,"Stone, probably jet","L. 12 in. (30.5 cm)
Gr. Diam. 13/16 in. (2.1 cm)",,Iran,,Nishapur,,,,,,,,Islamic Art,Jewelry,,False,True,https://www.metmuseum.org/art/collection/search/450351,https://images.metmuseum.org/CRDImages/is/original/LC-40_170_697.jpg,0,https://www.wikidata.org/wiki/Q116409725,,
451276,"""Portrait of Zamana Beg, Mahabat Khan"", Folio from the Shah Jahan Album",Album leaf,recto: ca. 1610; verso: ca. 1530–40,,,,"Ink, opaque watercolor, and gold on paper","H. 15 1/4 in. (38.7 cm)
W. 10 5/16 in. (26.2 cm)",,India,,,Men|Profiles|Generals,Manohar,Artist,,1577,1624,,Islamic Art,Codices,active ca. 1582–1624,False,True,https://www.metmuseum.org/art/collection/search/451276,https://images.metmuseum.org/CRDImages/is/original/DP246561.jpg,5,,https://www.wikidata.org/wiki/Q99267778,http://vocab.getty.edu/page/ulan/500322026
