ObjectID,Title,Object Name,Date,Period,Dynasty,Reign,Medium,Dimensions,Culture,Country,Region,City,Subjects,Artist Name,Artist Role(s),Artist Nationality,Artist Date of Birth,Artist Date of Death,Artist Gender,department,classification,artistDisplayBio,isHighlight,isPublicDomain,objectURL,primaryImage,additionalImages_count,objectWikidata_URL,artistWikidata_URL,artistULAN_URL
712922,"Miss Darune, from the Actresses series (N203) issued by Wm. S. Kimball & Co.",Photograph,1889,,,,Commercial color lithograph,Sheet: 2 5/8 × 1 3/8 in. (6.6 × 3.5 cm),,,,,Portraits|Women|Actresses,William S. Kimball & Company,Publisher,,,,,Drawings and Prints,Photographs,,False,True,https://www.metmuseum.org/art/collection/search/712922,https://images.metmuseum.org/CRDImages/dp/original/DPB871351.jpg,0,,,
649476,"Fannie Rice, from the Actors and Actresses series (N145-8) issued by Duke Sons & Co. to promote Duke Cigarettes",Photograph,ca. 1891,,,,Albumen photograph,Sheet: 2 11/16 × 1 3/8 in. (6.8 × 3.5 cm),,,,,Portraits|Women|Actresses,"W. Duke, Sons & Co.",Publisher,American,1870,1920,,Drawings and Prints,Photographs,"New York and Durham, N.C.",False,True,https://www.metmuseum.org/art/collection/search/649476,https://images.metmuseum.org/CRDImages/dp/original/DP840799.jpg,0,,https://www.wikidata.org/wiki/Q66734555,(not assigned)
826755,John Milton,Print,1670,,,,Engraving; second state of three,Sheet: 7 3/4 × 5 3/4 in. (19.7 × 14.6 cm),,,,,Men|Portraits,William Faithorne the Elder,Engraver,British,1615,1691,,Drawings and Prints,Prints,"British, London ca. 1620–1691 London",False,True,https://www.metmuseum.org/art/collection/search/826755,https://images.metmuseum.org/CRDImages/dp/original/DP886207.jpg,1,,https://www.wikidata.org/wiki/Q3568608,http://vocab.getty.edu/page/ulan/500115446
377884,Part of the Entrance of the Polish Legation (Q.X.Y.),Print,1633,,,,"Etching, state i",,,,,,Human Figures|Horses,Stefano della Bella,Etcher,Italian,1610,1664,,Drawings and Prints,Prints,"Italian, Florence 1610–1664 Florence",False,True,https://www.metmuseum.org/art/collection/search/377884,https://images.metmuseum.org/CRDImages/dp/original/DP818153.jpg,0,,https://www.wikidata.org/wiki/Q921242,http://vocab.getty.edu/page/ulan/500018966
338907,Soldiers Carrying Urns,Drawing,1501–56,,,,Pen and brown ink,12-5/8 x 9 in.  (32.0 x 22.9 cm),,,,,Soldiers|Men|Urns,Girolamo da Carpi (Girolamo Sellari),Artist,Italian,1501,1556,,Drawings and Prints,Drawings,"Italian, Ferrara 1501–1556 Ferrara",False,True,https://www.metmuseum.org/art/collection/search/338907,https://images.metmuseum.org/CRDImages/dp/original/80.3.426.jpg,2,,https://www.wikidata.org/wiki/Q2701846,http://vocab.getty.edu/page/ulan/500003965
362219,Design for a Panel,Drawing ; Ornament and Architecture,1748–92,,,,"Pen and black ink, watercolor",sheet: 11 1/8 x 4 9/16 in. (28.2 x 11.6 cm),,,,,Ornament,Robert Adam,Artist,"British, Scottish",1728,1792,,Drawings and Prints,Drawings,"British, Kirkcaldy, Scotland 1728–1792 London",False,True,https://www.metmuseum.org/art/collection/search/362219,https://images.metmuseum.org/CRDImages/dp/original/DP800714.jpg,0,,https://www.wikidata.org/wiki/Q312635,http://vocab.getty.edu/page/ulan/500008907
378588,"Design for Omnibus or Wagonette, no. 3907",Drawing,1884,,,,Watercolor and ink,sheet: 6 7/16 x 8 3/4 in. (16.4 x 22.2 cm),,,,,Carriages,Brewster & Co.,Manufacturer,American,,,,Drawings and Prints,Drawings,"American, New York",False,True,https://www.metmuseum.org/art/collection/search/378588,https://images.metmuseum.org/CRDImages/dp/original/DP882091.jpg,0,,,
389035,"Vignette Showing Britannia, Neptune, France and Sea Battle",Print,"March 1, 1778",,,,Engraving,"plate: 4 1/2 x 6 15/16 in. (11.4 x 17.7 cm)
sheet: 5 x 8 7/16 in. (12.7 x 21.5 cm)",,,,,Battles|Neptune|Roosters|Ships|Allegory,"Anonymous, British, 18th century",Artist,British,1700,1800,,Drawings and Prints,Prints,,False,True,https://www.metmuseum.org/art/collection/search/389035,https://images.metmuseum.org/CRDImages/dp/original/DP876999.jpg,0,,https://www.wikidata.org/wiki/Q4233718,http://vocab.getty.edu/page/ulan/500397994
388161,"“The Fourth Knot”, Interlaced Roundel with a Round Medallion in its Center",Collection Ornament & Architecture,before 1521,,,,Woodcut,sheet: 10 3/4 x 8 7/16 in. (27.3 x 21.4 cm),,,,,Ornament,Albrecht Dürer,Artist,German,1471,1528,,Drawings and Prints,Prints,"German, Nuremberg 1471–1528 Nuremberg",False,True,https://www.metmuseum.org/art/collection/search/388161,https://images.metmuseum.org/CRDImages/dp/original/DP816476.jpg,0,,https://www.wikidata.org/wiki/Q5580,http://vocab.getty.edu/page/ulan/500115493
414989,"Ida Bell, from the Actors and Actresses series (N45, Type 1) for Virginia Brights Cigarettes",Photograph,ca. 1888,,,,Albumen photograph,Sheet: 2 3/4 x 1 3/8 in. (7 x 3.5 cm),,,,,Portraits|Women|Actresses,Allen & Ginter,Publisher,American,,,,Drawings and Prints,Photographs,"American, Richmond, Virginia",False,True,https://www.metmuseum.org/art/collection/search/414989,https://images.metmuseum.org/CRDImages/dp/original/DP830414.jpg,0,,https://www.wikidata.org/wiki/Q4731490,(not assigned)
657456,"Yolande Wallace, from the Actresses series (N245) issued by Kinney Brothers to promote Sweet Caporal Cigarettes",Photograph,1890,,,,Albumen photograph,Sheet: 2 1/2 × 1 7/16 in. (6.4 × 3.7 cm),,,,,Portraits|Women|Actresses,Kinney Brothers Tobacco Company,Publisher,American,1869,2011,,Drawings and Prints,Photographs,,False,True,https://www.metmuseum.org/art/collection/search/657456,https://images.metmuseum.org/CRDImages/dp/original/DP859828.jpg,0,,,
335316,Angels Ministering to St. Sebastian,Drawing,1601–67,,,,Black chalk on off-white paper.  On lower left traces of unrelated lines in pen and dark brown ink,5-3/4 x 5 in.  (14.6 x 12.7 cm),,,,,Angels|Saints,Alonso Cano,Artist,Spanish,1601,1667,,Drawings and Prints,Drawings,"Spanish, Granada 1601–1667 Granada",False,True,https://www.metmuseum.org/art/collection/search/335316,https://images.metmuseum.org/CRDImages/dp/original/DP800072.jpg,0,,https://www.wikidata.org/wiki/Q378783,http://vocab.getty.edu/page/ulan/500115519
717818,"Sun and Moon, from National Dances (N225, Type 1) issued by Kinney Bros.",Print,1889,,,,Commercial color lithograph,Sheet: 2 3/4 × 1 1/2 in. (7 × 3.8 cm),,,,,Women|Dancing|Dancers,Kinney Brothers Tobacco Company,Publisher,American,1869,2011,,Drawings and Prints,Prints,,False,True,https://www.metmuseum.org/art/collection/search/717818,https://images.metmuseum.org/CRDImages/dp/original/DPB874547.jpg,0,,,
365083,Adoration of the Magi,Print,ca. 1553–60 (?),,,,Etching,sheet: 12 1/4 x 9 15/16 in. (31.1 x 25.2 cm),,,,,Men|Women|Horses|Madonna and Child|Adoration of the Magi,Andrea Schiavone (Andrea Meldola),Artist,Italian,1510,1563,,Drawings and Prints,Prints,"Italian, Zadar (Zara) ca. 1510?–1563 Venice",False,True,https://www.metmuseum.org/art/collection/search/365083,https://images.metmuseum.org/CRDImages/dp/original/DP269457.jpg,0,,https://www.wikidata.org/wiki/Q495060,http://vocab.getty.edu/page/ulan/500000550
419249,"Vue de Pont-Neuf (View of the Pont-Neuf), from ""Les Deux Grandes Vues de Paris"" (The Two Large Views of Paris)",Print,ca. 1630,,,,Etching; fifth state of five (Lieure),"Sheet: 9 1/16 x 15 11/16 in. (23 x 39.8 cm)
Plate: 6 7/16 x 13 5/16 in. (16.3 x 33.8 cm)",,,,,Towers|Rivers|Boats|Paris,Jacques Callot,Artist,French,1592,1635,,Drawings and Prints,Prints,"French, Nancy 1592–1635 Nancy",False,True,https://www.metmuseum.org/art/collection/search/419249,https://images.metmuseum.org/CRDImages/dp/original/DP890775.jpg,0,,https://www.wikidata.org/wiki/Q460124,http://vocab.getty.edu/page/ulan/500021688
716718,"Miss Urquhart, from the Actresses series (N203) issued by Wm. S. Kimball & Co.",Photograph,1889,,,,Commercial color lithograph,Sheet: 2 5/8 × 1 3/8 in. (6.6 × 3.5 cm),,,,,Portraits|Women|Actresses,William S. Kimball & Company,Publisher,,,,,Drawings and Prints,Photographs,,False,True,https://www.metmuseum.org/art/collection/search/716718,https://images.metmuseum.org/CRDImages/dp/original/DPB871613.jpg,0,,,
408448,"Dahomey, from the Natives in Costume series (N16), Teofani Issue, for Allen & Ginter Cigarettes Brands",Print,ca. 1886,,,,Commercial color lithograph,Sheet: 2 3/4 x 1 1/2 in. (7 x 3.8 cm),,,,,Men,Allen & Ginter,Publisher,American,,,,Drawings and Prints,Prints,"American, Richmond, Virginia",False,True,https://www.metmuseum.org/art/collection/search/408448,https://images.metmuseum.org/CRDImages/dp/original/DP834872.jpg,0,,https://www.wikidata.org/wiki/Q4731490,(not assigned)
426126,Pendant Design with a Couple at Center,Print ornament & architecture,after 1581,,,,Engraving; second state of two (New Hollstein),Sheet: 6 15/16 × 4 13/16 in. (17.7 × 12.2 cm),,,,,Pendants|Couples|Men|Women,Jan Collaert I,Artist,Netherlandish,1530,1581,,Drawings and Prints,Prints,"Netherlandish, Antwerp ca. 1530–1581 Antwerp",False,True,https://www.metmuseum.org/art/collection/search/426126,https://images.metmuseum.org/CRDImages/dp/original/DP837426.jpg,0,,https://www.wikidata.org/wiki/Q571313,http://vocab.getty.edu/page/ulan/500000822
415957,"F.e de l'Isle du P. Guillaume, from the playing cards (for quartets) ""Costumes des Peuples Étrangers""",Print,1700–99,,,,Etching and hand coloring (watercolor),3 3/16 × 2 1/16 in. (8.1 × 5.3 cm),,,,,Portraits|Female Nudes|Playing Cards,"Anonymous, French, 18th century",Artist,French,1700,1800,,Drawings and Prints,Prints,,False,True,https://www.metmuseum.org/art/collection/search/415957,https://images.metmuseum.org/CRDImages/dp/original/DP274086.jpg,0,,https://www.wikidata.org/wiki/Q4233718,http://vocab.getty.edu/page/ulan/500397994
356321,Design for an Octagonal Table and Top (recto); Design for Altar or Tomb Monument (verso),Drawing,ca. 1530–60,,,,"Pen and brown ink, brush and gray-brown wash (recto); pen and brown ink, brush and brown wash (verso)",Overall: 16 1/8 x 10 3/4 in. (41 x 27.3 cm),,,,,Animals|Altars|Tables,"Anonymous, Italian, 16th century",Artist,Italian,1550,1600,,Drawings and Prints,Drawings,"Italian, active Central Italy, ca. 1550–1580",False,True,https://www.metmuseum.org/art/collection/search/356321,https://images.metmuseum.org/CRDImages/dp/original/DP802151.jpg,2,,,
812118,Mr. Bullock's Exhibition of Laplanders,Print,"February 8, 1822",,,,Hand-colored aquatint and etching,Sheet: 10 9/16 × 15 11/16 in. (26.8 × 39.8 cm),,,,,Animals|Spectators,Thomas Rowlandson,Artist,British,1757,1827,,Drawings and Prints,Prints,"British, London 1757–1827 London",False,True,https://www.metmuseum.org/art/collection/search/812118,https://images.metmuseum.org/CRDImages/dp/original/DP881472.jpg,1,,https://www.wikidata.org/wiki/Q318584,http://vocab.getty.edu/page/ulan/500006930
427716,The Church on the Hill,Print,1621–1675,,,,Engraving; fourth state of four,Sheet: 2 13/16 in. × 4 in. (7.2 × 10.1 cm),,,,,Churches|Landscapes,Allart van Everdingen,Artist,Dutch,1621,1675,,Drawings and Prints,Prints,"Dutch, Alkmaar 1621–1675 Amsterdam",False,True,https://www.metmuseum.org/art/collection/search/427716,https://images.metmuseum.org/CRDImages/dp/original/DP837589.jpg,0,,https://www.wikidata.org/wiki/Q539036,http://vocab.getty.edu/page/ulan/500115159
650781,"Christ Carrying the Cross, plate 4 from ""Thronus Justitiae, tredecim pulcherrimus tabulis...""",Print,1605–6,,,,Engraving,Sheet: 11 1/2 × 15 3/16 in. (29.2 × 38.5 cm),,,,,Soldiers|Men|Christ|Cross|Punishment,Willem van Swanenburg,Artist,Netherlandish,1581,1612,,Drawings and Prints,Prints,"Netherlandish, ca. 1581/82–1612",False,True,https://www.metmuseum.org/art/collection/search/650781,https://images.metmuseum.org/CRDImages/dp/original/DP836859.jpg,0,,https://www.wikidata.org/wiki/Q1961244,http://vocab.getty.edu/page/ulan/500005645
657282,"Grace Tabor, from the Actresses series (N245) issued by Kinney Brothers to promote Sweet Caporal Cigarettes",Photograph,1890,,,,Albumen photograph,Sheet: 2 1/2 × 1 7/16 in. (6.4 × 3.7 cm),,,,,Portraits|Women|Actresses,Kinney Brothers Tobacco Company,Publisher,American,1869,2011,,Drawings and Prints,Photographs,,False,True,https://www.metmuseum.org/art/collection/search/657282,https://images.metmuseum.org/CRDImages/dp/original/DP859685.jpg,0,,,
399923,Design for a ceiling fresco with scenes from the life of Saint Barbara,Drawing,late 18th century,,,,"Pen and brown and gray ink, brown and gray wash, black chalk",sheet: 12 11/16 x 15 9/16 in. (32.3 x 39.5 cm),,,,,Men|Women|Saints,Johann Baptist Enderle,Artist,German,1725,1798,,Drawings and Prints,Drawings,"German, Ulm 1725–1798 Donauwörth",False,True,https://www.metmuseum.org/art/collection/search/399923,https://images.metmuseum.org/CRDImages/dp/original/DP830551.jpg,0,,https://www.wikidata.org/wiki/Q1692520,http://vocab.getty.edu/page/ulan/500012398
417426,"Davenport Sisters, from the Actors and Actresses series (N45, Type 8) for Virginia Brights Cigarettes",Photograph,ca. 1888,,,,Albumen photograph,Sheet: 2 5/8 x 1 1/2 in. (6.6 x 3.8 cm),,,,,Portraits|Women|Actresses,Allen & Ginter,Publisher,American,,,,Drawings and Prints,Photographs,"American, Richmond, Virginia",False,True,https://www.metmuseum.org/art/collection/search/417426,https://images.metmuseum.org/CRDImages/dp/original/DP831444.jpg,0,,https://www.wikidata.org/wiki/Q4731490,(not assigned)
698593,Der Schweizerbund (The Oath of the Rütli),Print,1806,,,,Outline engraving and etching,"Plate: 12 5/8 × 9 3/4 in. (32 × 24.8 cm)
Sheet: 19 1/2 in. × 13 in. (49.5 × 33 cm)",,,,,Men,Franz Hegi,Engraver,Swiss,1774,1850,,Drawings and Prints,Prints,"Swiss, Lausanne 1774–1850 Zurich",False,True,https://www.metmuseum.org/art/collection/search/698593,https://images.metmuseum.org/CRDImages/dp/original/DP860045.jpg,0,,https://www.wikidata.org/wiki/Q124907,(not assigned)
726241,"Targhe ed altri ornati di varie e capricciose invenzioni (Cartouches and other ornaments of various and capricious invention, page 18)",Album Print Ornament & Architecture,1773,,,,Etching and engraving,"Sheet: 7 7/8 × 10 5/16 in. (20 × 26.2 cm)
Plate: 5 1/8 × 11 13/16 in. (13 × 30 cm)
Overall: 8 1/4 × 10 5/8 in. (21 × 27 cm)",,,,,Cartouches|Ornament,Hans Vredeman de Vries,Artist,Netherlandish,1527,1606,,Drawings and Prints,Albums,"Netherlandish, Leeuwarden 1527–1606 (?)  Antwerp (?)",False,True,https://www.metmuseum.org/art/collection/search/726241,https://images.metmuseum.org/CRDImages/dp/original/DP703707.jpg,0,,https://www.wikidata.org/wiki/Q944332,http://vocab.getty.edu/page/ulan/500006358
360643,Woman with circular lace ruff,Print,1644,,,,Etching; only state,"Plate: 4 × 3 3/4 in. (10.2 × 9.6 cm)
Sheet: 4 1/4 x 3 13/16 in. (10.8 x 9.7 cm)",,,,,Portraits|Women,Wenceslaus Hollar,Artist,Bohemian,1607,1677,,Drawings and Prints,Prints,"Bohemian, Prague 1607–1677 London",False,True,https://www.metmuseum.org/art/collection/search/360643,https://images.metmuseum.org/CRDImages/dp/original/DP823887.jpg,0,,https://www.wikidata.org/wiki/Q448555,http://vocab.getty.edu/page/ulan/500028368
419794,"S. Gallican, martyr (St. Gallicanus, Martyr), June 25th, from ""Les Images De Tous Les Saincts et Saintes de L'Année"" (Images of All of the Saints and Religious Events of the Year)",Print,1636,,,,Etching; second state of two (Lieure),Sheet: 2 1/2 x 1 15/16 in. (6.4 x 4.9 cm),,,,,Men|Horses|Saints,Jacques Callot,Artist,French,1592,1635,,Drawings and Prints,Prints,"French, Nancy 1592–1635 Nancy",False,True,https://www.metmuseum.org/art/collection/search/419794,https://images.metmuseum.org/CRDImages/dp/original/DP891008.jpg,0,,https://www.wikidata.org/wiki/Q460124,http://vocab.getty.edu/page/ulan/500021688
380859,"The Funeral of President Lincoln, New York, April 25th, 1865, Passing Union Square",Print,1865,,,,Lithograph,"Image: 8 in. × 12 7/8 in. (20.3 × 32.7 cm)
Sheet: 12 1/16 × 15 15/16 in. (30.7 × 40.5 cm)",,,,,Abraham Lincoln|Funerals|Processions|New York City,Currier & Ives,Publisher,American,1857,1907,,Drawings and Prints,Prints,"American, active New York, 1857–1907",False,True,https://www.metmuseum.org/art/collection/search/380859,https://images.metmuseum.org/CRDImages/dp/original/DP-21540-001.jpg,0,,https://www.wikidata.org/wiki/Q1144898,http://vocab.getty.edu/page/ulan/500034474
423403,"Moss Rose: Confession of Love, from the series Floral Beauties and Language of Flowers (N75) for Duke brand cigarettes",Print,1892,,,,Commercial color lithograph,Sheet: 2 3/4 × 1 1/2 in. (7 × 3.8 cm),,,,,Women|Flowers,American Tobacco Company,Publisher,,,,,Drawings and Prints,Prints,,False,True,https://www.metmuseum.org/art/collection/search/423403,https://images.metmuseum.org/CRDImages/dp/original/DPB882892.jpg,0,,https://www.wikidata.org/wiki/Q467075,(not assigned)
384395,Statue of a Draped Female Figure,Drawing,17th century,,,,"Pen and brown ink, brush and brown wash",sheet: 7 1/16 x 3 3/8 in. (17.9 x 8.6 cm),,,,,Women,"Anonymous, Italian, 17th century",Artist,Italian,1600,1700,,Drawings and Prints,Drawings,,False,True,https://www.metmuseum.org/art/collection/search/384395,https://images.metmuseum.org/CRDImages/dp/original/DP802168.jpg,0,,,
336149,A Reconstruction of a Castle on the Viminal Hill at the Esqualine Gate,Drawing,before 1704,,,,"Pen and black and brown ink, brush and gray wash, over red and traces of black chalk",5 1/4 x 7 11/16 in.  (13.3 x 19.5 cm),,Italy,,Rome,Castles,Jan Goeree,Artist,Dutch,1670,1731,,Drawings and Prints,Drawings,"Dutch, Middelburg 1670–1731 Amsterdam",False,True,https://www.metmuseum.org/art/collection/search/336149,https://images.metmuseum.org/CRDImages/dp/original/DP800275.jpg,0,,https://www.wikidata.org/wiki/Q2618528,http://vocab.getty.edu/page/ulan/500005089
354751,Journal de l'Expédition des Portes de Fer,Book,1844,,,,Illustrations: wood engraving,11 × 7 11/16 × 1 7/8 in. (28 × 19.5 × 4.8 cm),,,,,,Charles Nodier,Author,French,1780,1844,,Drawings and Prints,Books,"French, 1780–1844",False,True,https://www.metmuseum.org/art/collection/search/354751,https://images.metmuseum.org/CRDImages/dp/original/DP-27577-001.jpg,7,,,
715197,"Victoria, Goddess of Victory, from the Goddesses of the Greeks and Romans series (N188) issued by Wm. S. Kimball & Co.",Print,1889,,,,Commercial color lithograph,Sheet: 2 3/4 × 1 1/2 in. (7 × 3.8 cm),,,,,Women|Goddess,William S. Kimball & Company,Publisher,,,,,Drawings and Prints,Prints,,False,True,https://www.metmuseum.org/art/collection/search/715197,https://images.metmuseum.org/CRDImages/dp/original/DPB871064.jpg,0,,,
386498,Design for a Ceiling with Lion and Lioness,Drawing ; Ornament and architecture,19th century,,,,Pen and ink and watercolor,,,,,,Birds|Leopards|Lions|Tigers|Ceilings,"Anonymous, British, 19th century",Artist,British,1800,1900,,Drawings and Prints,Drawings,,False,True,https://www.metmuseum.org/art/collection/search/386498,https://images.metmuseum.org/CRDImages/dp/original/DP806269.jpg,0,,https://www.wikidata.org/wiki/Q4233718,http://vocab.getty.edu/page/ulan/500397994
417176,"Mabel Ward, from the Actors and Actresses series (N45, Type 7) for Dixie Cigarettes",Photograph,ca. 1888,,,,Albumen photograph,Sheet: 2 5/8 x 1 1/2 in. (6.6 x 3.8 cm),,,,,Portraits|Women|Actresses,Allen & Ginter,Publisher,American,,,,Drawings and Prints,Photographs,"American, Richmond, Virginia",False,True,https://www.metmuseum.org/art/collection/search/417176,https://images.metmuseum.org/CRDImages/dp/original/DP831284.jpg,0,,https://www.wikidata.org/wiki/Q4731490,(not assigned)
392658,"Two lovers, a man pulling a woman toward a bed, from ""The Loves of the Gods""",Print,1531–60,,,,Engraving,sheet: 5 1/2 x 4 3/16 in. (14 x 10.7 cm),,,,,Male Nudes|Lovers|Female Nudes|Beds,Giulio Bonasone,Artist,Italian,1510,1576,,Drawings and Prints,Prints,"Italian, active Rome and Bologna, 1531–after 1576",False,True,https://www.metmuseum.org/art/collection/search/392658,https://images.metmuseum.org/CRDImages/dp/original/DP812673.jpg,0,,https://www.wikidata.org/wiki/Q1527962,http://vocab.getty.edu/page/ulan/500004569
362527,"Portrait of Rinaldo Orsino, Archbishop of Florence (1474–1508)",Drawing,early 17th century,,,,"Pen and dark brown ink, brush and brown wash, highlighted with white gouache, over traces of red chalk, on green prepared paper","sheet (circular, diameter measurement): 6 1/2 in. (16.5 cm)",,,,,Men|Portraits,Bernardino Capitelli,Artist,Italian,1590,1639,,Drawings and Prints,Drawings,"Italian, Siena 1590–1639",False,True,https://www.metmuseum.org/art/collection/search/362527,https://images.metmuseum.org/CRDImages/dp/original/DP808254.jpg,1,,https://www.wikidata.org/wiki/Q2898893,http://vocab.getty.edu/page/ulan/500005895
717113,"Touch, from ""The Five Senses""",Print,1730–65,,,,Etching and engraving,Sheet (trimmed): 15 11/16 × 11 7/16 in. (39.8 × 29.1 cm),,,,,Birds|Female Nudes|Turtles,"Anne Claude Philippe de Tubières, comte de Caylus",Etcher,French,1692,1765,,Drawings and Prints,Prints,"French, Paris 1692–1765 Paris",False,True,https://www.metmuseum.org/art/collection/search/717113,https://images.metmuseum.org/CRDImages/dp/original/DP876459.jpg,0,,https://www.wikidata.org/wiki/Q2734012,http://vocab.getty.edu/page/ulan/500014478
379768,"Design for Park Phaeton, no. 113",Drawing,1850–74,,,,Pen and black ink,5 13/16 x 8 5/16 in. (14.8 x 21.1 cm),,,,,Carriages,Brewster & Co.,Manufacturer,American,,,,Drawings and Prints,Drawings,"American, New York",False,True,https://www.metmuseum.org/art/collection/search/379768,https://images.metmuseum.org/CRDImages/dp/original/DP878388.jpg,0,,,
725492,"Artillery, Prussia, 1840, from the Military Series (N224) issued by Kinney Tobacco Company to promote Sweet Caporal Cigarettes",Print,1888,,,,Commercial color lithograph,Sheet: 2 3/4 × 1 1/2 in. (7 × 3.8 cm),,,,,Military|Men,Kinney Brothers Tobacco Company,Publisher,American,1869,2011,,Drawings and Prints,Prints,,False,True,https://www.metmuseum.org/art/collection/search/725492,https://images.metmuseum.org/CRDImages/dp/original/DPB874289.jpg,0,,,
710920,"Governor Ross, New Mexico Territory, from ""Governors, Arms, Etc."" series (N133-1), issued by Duke Sons & Co.",Print,ca. 1888,,,,Commercial color lithograph,Sheet: 2 9/16 × 4 5/16 in. (6.5 × 11 cm),,,,,Churches|Men|Profiles|Horses|Coat of Arms,"W. Duke, Sons & Co.",Publisher,American,1870,1920,,Drawings and Prints,Prints,"New York and Durham, N.C.",False,True,https://www.metmuseum.org/art/collection/search/710920,https://images.metmuseum.org/CRDImages/dp/original/DP865469.jpg,0,,https://www.wikidata.org/wiki/Q66734555,(not assigned)
659790,"Convivio delle Belle Donne, page 15 (verso)",Books Prints Ornament & Architecture,August 1532,,,,Woodcut,Overall: 7 7/8 x 5 1/2 in. (20 x 14 cm),,Italy,,Venice,Ornament,Nicolò Zoppino,Publisher,Italian,1478,1544,,Drawings and Prints,Books,"Italian, Ferrara 1478/80–1544 Venice",False,True,https://www.metmuseum.org/art/collection/search/659790,https://images.metmuseum.org/CRDImages/dp/original/DP366820.jpg,0,,https://www.wikidata.org/wiki/Q3876594,(not assigned)
661784,"Fiore D'Ogni Virtu Per le Nobili Et Honeste Matrone, page 35 (recto)",Books Prints Ornament & Architecture,1610,,,,Woodcut,Overall: 7 7/8 x 10 1/4 in. (20 x 26 cm),,,,,Ornament,Isabella Catanea Parasole,Designer,Italian,1565,1625,,Drawings and Prints,Books,"Italian, ca. 1565/70–ca. 1625",False,True,https://www.metmuseum.org/art/collection/search/661784,https://images.metmuseum.org/CRDImages/dp/original/DP362394.jpg,0,,https://www.wikidata.org/wiki/Q6078056,(not assigned)
338612,Portion of the Martyrdom of Saint Cecilia,Drawing,1581–1641,,,,Black chalk,10 x 7 3/8in. (25.4 x 18.7cm),,,,,Men|Women|Saints,Domenichino (Domenico Zampieri),Artist,Italian,1581,1641,,Drawings and Prints,Drawings,"Italian, Bologna 1581–1641 Naples",False,True,https://www.metmuseum.org/art/collection/search/338612,https://images.metmuseum.org/CRDImages/dp/original/DP809430.jpg,1,,https://www.wikidata.org/wiki/Q320118,http://vocab.getty.edu/page/ulan/500018832
688148,"Archway of The Colosseum, First Level",Print,1822,,,,Lithograph; only state,"Sheet: 16 5/16 × 11 7/16 in. (41.5 × 29 cm)
Image: 7 5/8 × 5 7/8 in. (19.3 × 15 cm)",,,,,Arches|Ruins|Men|Women,Jean-Baptiste Isabey,Artist,French,1767,1855,,Drawings and Prints,Prints,"French, Nancy 1767–1855 Paris",False,True,https://www.metmuseum.org/art/collection/search/688148,https://images.metmuseum.org/CRDImages/dp/original/DP853618.jpg,0,,https://www.wikidata.org/wiki/Q551132,http://vocab.getty.edu/page/ulan/500031174
632863,The Betrayal of Christ,Print,1540–1549,,,,Etching,Sheet: 10 in. × 7 3/8 in. (25.4 × 18.7 cm),,,,,Men|Jesus,Léonard Limosin,Artist,French,1505,1577,,Drawings and Prints,Prints,"French, ca. 1505–75/77",False,True,https://www.metmuseum.org/art/collection/search/632863,https://images.metmuseum.org/CRDImages/dp/original/DP834282.jpg,0,,https://www.wikidata.org/wiki/Q1879480,http://vocab.getty.edu/page/ulan/500019824
392808,"Athena seated near Juno who has taken away Cupid's arrows, set within an elaborate frame, from ""Loves, Rages and Jealousies of Juno""",Print,1531–76,,,,Engraving,sheet: 5 5/16 x 3 15/16 in. (13.5 x 10 cm),,,,,Faces|Cupid|Athena|Juno,Giulio Bonasone,Artist,Italian,1510,1576,,Drawings and Prints,Prints,"Italian, active Rome and Bologna, 1531–after 1576",False,True,https://www.metmuseum.org/art/collection/search/392808,https://images.metmuseum.org/CRDImages/dp/original/DP812659.jpg,0,,https://www.wikidata.org/wiki/Q1527962,http://vocab.getty.edu/page/ulan/500004569
412393,"Two men sitting to right, one man is smoking, five men standing in center, the bow of a ship on shore to right, two other ships to left in the background, from ""Set of eight nautical landscapes"" (Suite de huit Marines)",Print,1639,,,,Etching,Sheet: 4 9/16 x 7 13/16 in. (11.6 x 19.9 cm),,,,,Men|Smoking|Ships,Stefano della Bella,Artist,Italian,1610,1664,,Drawings and Prints,Prints,"Italian, Florence 1610–1664 Florence",False,True,https://www.metmuseum.org/art/collection/search/412393,https://images.metmuseum.org/CRDImages/dp/original/DP829696.jpg,0,,https://www.wikidata.org/wiki/Q921242,http://vocab.getty.edu/page/ulan/500018966
403847,"Jocko Milligan, Catcher, St. Louis Browns, from the Old Judge series (N172) for Old Judge Cigarettes","Baseball card, photograph",1887–90,,,,Albumen photograph,sheet: 2 11/16 x 1 3/8 in. (6.9 x 3.5 cm),,,,,Men|Portraits|Baseball|Athletes,Goodwin & Company,Publisher,,1850,1950,,Drawings and Prints,Photographs,,False,True,https://www.metmuseum.org/art/collection/search/403847,https://images.metmuseum.org/CRDImages/dp/original/DP846085.jpg,0,https://www.wikidata.org/wiki/Q96035452,https://www.wikidata.org/wiki/Q5583666,(not assigned)
