ObjectID,Title,Object Name,Date,Period,Dynasty,Reign,Medium,Dimensions,Culture,Country,Region,City,Subjects,Artist Name,Artist Role(s),Artist Nationality,Artist Date of Birth,Artist Date of Death,Artist Gender,department,classification,artistDisplayBio,isHighlight,isPublicDomain,objectURL,primaryImage,additionalImages_count,objectWikidata_URL,artistWikidata_URL,artistULAN_URL
53659,In the Kameido Tenjin Shrine Compound,Print,1856,Edo period (1615–1868),,,Woodblock print; ink and color on paper,14 1/4 x 9 3/4 in. (36.2 x 24.8 cm),Japan,,,,Human Figures|Birds|Bridges,Utagawa Hiroshige,Artist,Japanese,1797,1858,,Asian Art,Prints,"Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)",False,True,https://www.metmuseum.org/art/collection/search/53659,https://images.metmuseum.org/CRDImages/as/original/DP121476.jpg,0,,https://www.wikidata.org/wiki/Q200798,http://vocab.getty.edu/page/ulan/500019641
56187,Buddhist column,Column,1736–1795,"Qing dynasty (1644–1911), Qianlong period (1736–95)",,,Jade (nephrite),H. 17 3/4 in. (45.1 cm); Diam. 3 in. (7.6 cm); Diam. of top (lotus blossom): 5 in. (12.7 cm); Diam. of base pedestal: 5 in. (12.7 cm),China,,,,Mountains|Buddhism|Buddha,,,,,,,Asian Art,Jade,,False,True,https://www.metmuseum.org/art/collection/search/56187,https://images.metmuseum.org/CRDImages/as/original/18699.jpg,0,,,
39613,Side table,Side table,17th century,late Ming (1368–1644)–early Qing (1644–1911) dynasty,,,Wood (huanghuali),H. 39 in. (99.1 cm); W. 20 3/4 in. (52.7 cm); L. 112 1/2 in. (285.8 cm),China,,,,,,,,,,,Asian Art,Furniture,,False,True,https://www.metmuseum.org/art/collection/search/39613,https://images.metmuseum.org/CRDImages/as/original/DP260285.jpg,0,https://www.wikidata.org/wiki/Q116317215,,
38245,Reliquary(?) with Scenes from the Life of Buddha,Reliquary (?),ca. 10th century,,,,Bone with traces of color and gold paint,H. 5 3/8 in. (13.6 cm); W. 4 3/8 in. (11.1 cm); D. 2 9/16 in. (6.5 cm),"India (Jammu & Kashmir, ancient kingdom of Kashmir) or Pakistan",,,,Kashmir|Buddhism|Buddha,,,,,,,Asian Art,Sculpture,,False,True,https://www.metmuseum.org/art/collection/search/38245,https://images.metmuseum.org/CRDImages/as/original/DT5256.jpg,1,https://www.wikidata.org/wiki/Q116377333,,
70080,Furniture Cover with Pattern of Flowers and Sonorous Stones,Furniture cover,early 18th century,Qing dynasty (1644–1911),,,Silk embroidery on simple gauze silk,Overall: 47 1/4 x 39 1/2 in. (120.02 x 100.33 cm),China,,,,Flowers,,,,,,,Asian Art,Textiles-Embroidered,,False,True,https://www.metmuseum.org/art/collection/search/70080,https://images.metmuseum.org/CRDImages/as/original/DP254015.jpg,1,,,
72198,Piece,Piece,19th century,,,,Silk / Compound weave,6 1/2 × 2 1/2 in. (16.5 × 6.4 cm),Japan,,,,,,,,,,,Asian Art,Textiles-Woven,,False,True,https://www.metmuseum.org/art/collection/search/72198,https://images.metmuseum.org/CRDImages/as/original/DP14732.jpg,0,,,
68266,Textile Sample from Sample Book,Sample,19th century,,,,Silk / Tapestry,5 3/4 x 5 3/4 in. (14.61 x 14.61 cm),Japan,,,,Flowers,,,,,,,Asian Art,Textiles-Woven,,False,True,https://www.metmuseum.org/art/collection/search/68266,https://images.metmuseum.org/CRDImages/as/original/DP14147.jpg,0,,,
73183,Fragmentary Plaque with a Crowd of Onlookers,Plaque,1st century BCE–CE 1st century,Shunga period,,,Terracotta,4 3/4 x 7 1/2 in. (12.1 x 19.1 cm),India (Bengal),,,,Women|Crowd,,,,,,,Asian Art,Sculpture,,False,True,https://www.metmuseum.org/art/collection/search/73183,https://images.metmuseum.org/CRDImages/as/original/2006_127_F_Strm1.jpg,0,,,
63075,Saucer,Saucer,19th century,Qing dynasty (1644–1911),,,Tortoise shell,Diam. 4 1/4 in. (10.8 cm),China,,,,,,,,,,,Asian Art,Shell,,False,True,https://www.metmuseum.org/art/collection/search/63075,https://images.metmuseum.org/CRDImages/as/original/79_2_1382.jpg,0,,,
39412,Halberd Head with Five Blades,Halberd head,ca. second half of the 13th century,"Eastern Javanese period, Singasari kingdom",,,Copper alloy,Overall: 18 7/8in. (47.9cm),Indonesia,,,,,,,,,,,Asian Art,Metalwork,,False,True,https://www.metmuseum.org/art/collection/search/39412,https://images.metmuseum.org/CRDImages/as/original/2000_284_27.JPG,0,,,
