ObjectID,Title,Object Name,Date,Period,Dynasty,Reign,Medium,Dimensions,Culture,Country,Region,City,Subjects,Artist Name,Artist Role(s),Artist Nationality,Artist Date of Birth,Artist Date of Death,Artist Gender,department,classification,artistDisplayBio,isHighlight,isPublicDomain,objectURL,primaryImage,additionalImages_count,objectWikidata_URL,artistWikidata_URL,artistULAN_URL
780292,"The Hall of Antiquities at Charlottenborg Palace, Copenhagen",Painting,1830,,,,Oil on canvas,12 3/8 × 9 3/4 in. (31.5 × 25 cm),,,,,Sculpture|Palaces|Interiors|Men,Adam August Müller,Artist,Danish,1811,1844,,European Paintings,Paintings,"Danish, Copenhagen 1811–1844 Copenhagen",False,True,https://www.metmuseum.org/art/collection/search/780292,https://images.metmuseum.org/CRDImages/ep/original/DP-15576-001.jpg,2,https://www.wikidata.org/wiki/Q78611346,https://www.wikidata.org/wiki/Q1797689,http://vocab.getty.edu/page/ulan/500015662
436776,The Dead Christ in the Tomb with Two Angels,Painting,ca. 1610,,,,Oil on canvas,45 3/8 x 58 in. (115.3 x 147.3 cm),,,,,Angels|Christ|Death,Abraham Janssen van Nuyssen,Artist,Flemish,1575,1632,,European Paintings,Paintings,"Flemish, ca. 1575–1632",False,True,https://www.metmuseum.org/art/collection/search/436776,https://images.metmuseum.org/CRDImages/ep/original/EP648.jpg,0,https://www.wikidata.org/wiki/Q19912044,https://www.wikidata.org/wiki/Q330139,http://vocab.getty.edu/page/ulan/500033089
436348,Portrait of a Man,"Painting, miniature",1695–1705,,,,Vellum laid on playing card (one diamond showing),"Oval, 2 1/8 x 1 3/4 in. (54 x 43 mm)",,,,,Men|Portraits,French Painter,Artist,French,,,,European Paintings,Miniatures,ca. 1700,False,True,https://www.metmuseum.org/art/collection/search/436348,https://images.metmuseum.org/CRDImages/ep/original/257516.jpg,0,https://www.wikidata.org/wiki/Q19914106,,
437764,The Third Duke of Dorset's Hunter with a Groom and a Dog,Painting,1768,,,,Oil on canvas,40 x 49 3/4 in. (101.6 x 126.4 cm),,,,,Men|Dogs|Horses|Landscapes,George Stubbs,Artist,British,1724,1806,,European Paintings,Paintings,"British, Liverpool 1724–1806 London",False,True,https://www.metmuseum.org/art/collection/search/437764,https://images.metmuseum.org/CRDImages/ep/original/DP164858.jpg,0,https://www.wikidata.org/wiki/Q19912530,https://www.wikidata.org/wiki/Q381728,http://vocab.getty.edu/page/ulan/500032263
441374,"Sketch for ""Reception of Emperor Napoleon III and Empress Eugénie by the Kabyle Leaders at Algiers on September 18, 1860""",Painting,ca. 1862–67,,,,Oil on canvas,25 1/4 x 43 1/4 in. (64.1 x 109.9 cm),,,,,Napoleon III|Women|Ceremony|Crowd|Orientalist,Isidore Pils,Artist,French,1813,1875,,European Paintings,Paintings,"French, Paris 1813/15–1875 Douarnenez",False,True,https://www.metmuseum.org/art/collection/search/441374,https://images.metmuseum.org/CRDImages/ep/original/DP-14274-015.jpg,0,https://www.wikidata.org/wiki/Q78632905,https://www.wikidata.org/wiki/Q708968,http://vocab.getty.edu/page/ulan/500022835
438407,Man Holding a Jug,Painting,ca. 1660,,,,Oil on canvas,19 3/8 x 15 3/8 in. (49.2 x 39.1 cm),,,,,Men|Portraits|Jugs|Pipes,Michiel Sweerts,Artist,Flemish,1618,1664,,European Paintings,Paintings,"Flemish, Brussels 1618–1664 Goa",False,True,https://www.metmuseum.org/art/collection/search/438407,https://images.metmuseum.org/CRDImages/ep/original/DP-25892-001.jpg,0,https://www.wikidata.org/wiki/Q19913321,https://www.wikidata.org/wiki/Q1342328,http://vocab.getty.edu/page/ulan/500026983
436366,Portrait of a Man,"Painting, miniature",1785–1795,,,,Verre fixé,Diameter 2 1/4 in. (60 mm),,,,,Men|Portraits,French Painter,Artist,French,,,,European Paintings,Miniatures,ca. 1790,False,True,https://www.metmuseum.org/art/collection/search/436366,https://images.metmuseum.org/CRDImages/ep/original/258491.jpg,0,https://www.wikidata.org/wiki/Q19913779,,
436463,Portrait of a Child,"Painting, miniature",1790–1800,,,,Ivory,"Octagonal, 1 1/8 x 3/4 in. (29 x 19 mm)",,,,,Girls|Portraits,German Painter,Artist,German,,,,European Paintings,Miniatures,ca. 1790–1800,False,True,https://www.metmuseum.org/art/collection/search/436463,https://images.metmuseum.org/CRDImages/ep/original/257493.jpg,0,https://www.wikidata.org/wiki/Q19913785,,
436676,"Woman with a Water Pitcher, and a Man by a Bed",Painting,ca. 1667–70,,,,Oil on canvas,24 1/4 x 20 1/2 in. (61.5 x 52.1 cm),,,,,Interiors|Men|Women|Dogs|Pitchers,Pieter de Hooch,Artist,Dutch,1629,1684,,European Paintings,Paintings,"Dutch, Rotterdam 1629–1684 Amsterdam",False,True,https://www.metmuseum.org/art/collection/search/436676,https://images.metmuseum.org/CRDImages/ep/original/DP143173.jpg,0,https://www.wikidata.org/wiki/Q19912277,https://www.wikidata.org/wiki/Q314889,http://vocab.getty.edu/page/ulan/500020229
436236,Benjamin Franklin (1706–1790),Painting,1778,,,,Oil on canvas,"Oval, 28 1/2 x 22 7/8 in. (72.4 x 58.1 cm)",,,,,Benjamin Franklin|Men|Portraits,Joseph Siffred Duplessis,Artist,French,1725,1802,,European Paintings,Paintings,"French, Carpentras 1725–1802 Versailles",False,True,https://www.metmuseum.org/art/collection/search/436236,https://images.metmuseum.org/CRDImages/ep/original/DP-1255-001.jpg,3,https://www.wikidata.org/wiki/Q19905187,https://www.wikidata.org/wiki/Q2286906,http://vocab.getty.edu/page/ulan/500016763
